web-scraper-order,web-scraper-start-url,disinfo-case-link,disinfo-case-link-href,title,date,keywords
1653641418-2189,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,"JIT didn't do a proper investigation of MH17's downing, accusations against Russia are unfounded",https://euvsdisinfo.eu/report/jit-didt-do-a-proper-investigation-of-mh17s-downing-russias-accusation-is-unfounded,"Disinfo: JIT didn't do a proper investigation of MH17's downing, accusations against Russia are unfounded",DATE OF PUBLICATION: 28/05/2020,Keywords: MH17
1653641520-2224,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,"The MH17 trial is a mockery of the victims of the tragedy, not a real investigation",https://euvsdisinfo.eu/report/mh17-trial-mockery-victims-tragedy-not-real-investigation,"Disinfo: The MH17 trial is a mockery of the victims of the tragedy, not a real investigation",DATE OF PUBLICATION: 08/06/2020,Keywords: MH17
1653641283-2143,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,Ukrainians will disappear due to global warming,https://euvsdisinfo.eu/report/ukrainians-will-disappear-due-to-global-warming,Disinfo: Ukrainians will disappear due to global warming,DATE OF PUBLICATION: 13/05/2020,"Keywords: Ukraine, Climate, Abandoned Ukraine"
1653641291-2146,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,Poroshenko and the IMF destroyed the Ukrainian banking system,https://euvsdisinfo.eu/report/poroshenko-together-with-imf-destroyed-ukrainian-banking-system,Disinfo: Poroshenko and the IMF destroyed the Ukrainian banking system,DATE OF PUBLICATION: 14/05/2020,"Keywords: Ukraine, economy, IMF, Conspiracy theory"
1653641468-2206,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,Protesters in the US are doing the same what Nazis are doing in Ukraine,https://euvsdisinfo.eu/report/protesters-in-the-us-are-doing-the-same-what-nazis-are-doing-in-ukraine,Disinfo: Protesters in the US are doing the same what Nazis are doing in Ukraine,DATE OF PUBLICATION: 02/06/2020,"Keywords: US racial justice protests, Nazi/Fascist"
1653641465-2205,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,Russia isn't and wasn't involved in the Donbas conflict,https://euvsdisinfo.eu/report/russia-isnt-and-wasnt-involved-in-the-donbas-conflict,Disinfo: Russia isn't and wasn't involved in the Donbas conflict,DATE OF PUBLICATION: 02/06/2020,"Keywords: Ukraine, Eastern Ukraine, Donbas, War in Ukraine"
1653641529-2227,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,Kyiv hid the primary data of the MH17 crash from the investigation,https://euvsdisinfo.eu/report/kyiv-hid-primary-data-on-the-mh17-crash-from-the-investigation,Disinfo: Kyiv hid the primary data of the MH17 crash from the investigation,DATE OF PUBLICATION: 09/06/2020,Keywords: MH17
1653641497-2216,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,Russia was expelled from G8 for no real reason,https://euvsdisinfo.eu/report/russia-expelled-g8-no-real-reason,Disinfo: Russia was expelled from G8 for no real reason,DATE OF PUBLICATION: 04/06/2020,"Keywords: Eastern Ukraine, Anti-Russian, Crimea, War in Ukraine"
1653641474-2208,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,Crimea's return to the Russian motherland was based on a popular referendum,https://euvsdisinfo.eu/report/crimeas-return-to-the-russian-motherland-was-based-on-a-popular-referendum,Disinfo: Crimea's return to the Russian motherland was based on a popular referendum,DATE OF PUBLICATION: 02/06/2020,"Keywords: illegal annexation, Manipulated elections/referendum, Ukrainian disintegration, Ukrainian statehood, Referendum"
1653641485-2212,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,Ukraine refuses to adhere to the Minsk agreements,https://euvsdisinfo.eu/report/ukraine-refuses-to-adhere-to-the-minsk-agreements,Disinfo: Ukraine refuses to adhere to the Minsk agreements,DATE OF PUBLICATION: 04/06/2020,"Keywords: Eastern Ukraine, Minsk agreements, War in Ukraine"
1653641568-2241,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,MH17 investigation is deliberately delayed,https://euvsdisinfo.eu/report/mh17-investigation-is-deliberately-delayed,Disinfo: MH17 investigation is deliberately delayed,DATE OF PUBLICATION: 11/06/2020,"Keywords: Conspiracy theory, MH17"
1653641453-2201,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,"Bellingcat fuels US race riots, attacks RT over satire",https://euvsdisinfo.eu/report/2014-ukraine-revolution-was-a-us-backed-coup,"Disinfo: Bellingcat fuels US race riots, attacks RT over satire",DATE OF PUBLICATION: 01/06/2020,"Keywords: US racial justice protests, Euromaidan, Coup"
1653641500-2217,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,Ukraine is preparing for an attack in the Donbas,https://euvsdisinfo.eu/report/ukraine-is-preparing-for-an-attack-in-the-donbas,Disinfo: Ukraine is preparing for an attack in the Donbas,DATE OF PUBLICATION: 05/06/2020,"Keywords: DNR, LNR, Donbas, War in Ukraine"
1653641430-2193,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,The United States is now provoking tensions between Russia and Ukraine,https://euvsdisinfo.eu/report/the-united-states-is-now-provoking-tensions-between-russia-and-ukraine,Disinfo: The United States is now provoking tensions between Russia and Ukraine,DATE OF PUBLICATION: 30/05/2020,"Keywords: Eastern Ukraine, Diplomacy with Russia, Anti-Russian, US presence in Europe, Ukrainian statehood, War in Ukraine"
1653641416-2188,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,The economic part of the Ukrainian association with the EU is absolutely unequal,https://euvsdisinfo.eu/report/the-economic-part-of-the-ukrainian-association-with-the-eu-is-absolutely-unequal,Disinfo: The economic part of the Ukrainian association with the EU is absolutely unequal,DATE OF PUBLICATION: 28/05/2020,"Keywords: economy, European Union, Abandoned Ukraine, Economic difficulties, Europe"
1653641378-2175,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,"The US wishes to destabilise Belarus and provoke a war, Polish ruling elites dream of military intervention",https://euvsdisinfo.eu/report/the-us-wishes-to-destabilise-belarus-and-provoke-a-war-polish-ruling-elites-dream-of-military-intervention,"Disinfo: The US wishes to destabilise Belarus and provoke a war, Polish ruling elites dream of military intervention",DATE OF PUBLICATION: 23/05/2020,"Keywords: WWIII, Colour revolutions, Adolf Hitler, Ukrainian statehood, Russian world, NATO"
1653641421-2190,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,US sees Ukraine as air corridor for nuclear strike in Crimea,https://euvsdisinfo.eu/report/us-sees-ukraine-as-air-corridor-for-nuclear-strike-in-crimea,Disinfo: US sees Ukraine as air corridor for nuclear strike in Crimea,DATE OF PUBLICATION: 29/05/2020,"Keywords: Ukraine, Anti-Russian, US presence in Europe, Crimea"
1653641537-2230,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,American biolaboratories in Ukraine threaten Russia,https://euvsdisinfo.eu/report/american-biolaboratories-in-ukraine-threaten-russia,Disinfo: American biolaboratories in Ukraine threaten Russia,DATE OF PUBLICATION: 09/06/2020,"Keywords: Ukraine, laboratory, Anti-Russian"
1653641364-2171,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,Crimean Tatars in Crimea receive great support from Russia,https://euvsdisinfo.eu/report/crimean-tatars-in-crimea-receive-great-support-from-russia,Disinfo: Crimean Tatars in Crimea receive great support from Russia,DATE OF PUBLICATION: 21/05/2020,"Keywords: International Criminal Court, War crimes, Occupation, Crimean Tatars, Crimea"
1653641335-2161,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,"Only a few thousand Muslims live in Ukraine, they do not need public holidays",https://euvsdisinfo.eu/report/only-a-few-thousand-muslims-live-in-ukraine-they-do-not-need-public-holidays,"Disinfo: Only a few thousand Muslims live in Ukraine, they do not need public holidays",DATE OF PUBLICATION: 19/05/2020,"Keywords: Muslim/Islam, Crimean Tatars"
1653641390-2179,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,US interests prevent Ukraine from ending Donbas war,https://euvsdisinfo.eu/report/us-interests-prevent-ukraine-from-ending-donbas-war,Disinfo: US interests prevent Ukraine from ending Donbas war,DATE OF PUBLICATION: 25/05/2020,"Keywords: Ukraine, US presence in Europe, Ukrainian statehood, Minsk agreements, Donbas, War in Ukraine"
1653641482-2211,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,Americans provoked the overthrow of legitimate authority in Ukraine and civil war in Donbas,https://euvsdisinfo.eu/report/americans-provoked-the-overthrow-of-legitimate-authority-in-ukraine-and-civil-war-in-donbas,Disinfo: Americans provoked the overthrow of legitimate authority in Ukraine and civil war in Donbas,DATE OF PUBLICATION: 03/06/2020,"Keywords: Civil war, Colour revolutions, Euromaidan, Donbas, Coup, War in Ukraine"
1653641535-2229,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,Ukraine will give Hungary part of Transcarpathia,https://euvsdisinfo.eu/report/ukraine-will-give-hungary-part-of-transcarpathia,Disinfo: Ukraine will give Hungary part of Transcarpathia,DATE OF PUBLICATION: 09/06/2020,Keywords: Territorial dispute
1653641294-2147,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,Americans incited Ukrainians to destroy the Crimean bridge,https://euvsdisinfo.eu/report/americans-incited-ukrainians-to-destroy-the-crimean-bridge,Disinfo: Americans incited Ukrainians to destroy the Crimean bridge,DATE OF PUBLICATION: 15/05/2020,"Keywords: illegal annexation, Ukrainian statehood, Crimea"
1653641560-2238,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,Ex-chairman of the Ukraine parliament boasted about participating in «the burning of people» in Odesa,https://euvsdisinfo.eu/report/ex-chairman-of-ukraine-parliament-boasted-about-participating-in-the-burning-of-people-in-odesa,Disinfo: Ex-chairman of the Ukraine parliament boasted about participating in «the burning of people» in Odesa,DATE OF PUBLICATION: 10/06/2020,Keywords: Euromaidan
1653641479-2210,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,Crimea became part of Russia after the events of 2014 in Ukraine,https://euvsdisinfo.eu/report/crimea-became-part-of-russia-after-the-events-of-2014,Disinfo: Crimea became part of Russia after the events of 2014 in Ukraine,DATE OF PUBLICATION: 03/06/2020,"Keywords: Ukraine, illegal annexation, Crimea, Sanctions"
1653641554-2236,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,The Pentagon carries out in Ukraine the experiments that didn’t dare to do in US soil,https://euvsdisinfo.eu/report/pentagon-carries-out-ukraine-experiments-not-dare-us-soil,Disinfo: The Pentagon carries out in Ukraine the experiments that didn’t dare to do in US soil,DATE OF PUBLICATION: 10/06/2020,"Keywords: Lugar Laboratory, laboratory, Biological weapons"
1653641367-2172,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,UN Security Council held honest dialogue with Russia about Crimea,https://euvsdisinfo.eu/report/un-security-council-held-honest-dialogue-with-russia-about-crimea,Disinfo: UN Security Council held honest dialogue with Russia about Crimea,DATE OF PUBLICATION: 22/05/2020,"Keywords: United Nations, security threat, War crimes, Occupation, UN, Crimean Tatars, Crimea"
1653641514-2222,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,Americans will bomb Siberia according to a Ukrainian plan,https://euvsdisinfo.eu/report/americans-will-bomb-siberia-according-to-a-ukrainian-plan,Disinfo: Americans will bomb Siberia according to a Ukrainian plan,DATE OF PUBLICATION: 08/06/2020,"Keywords: Arctic, West, Military exercise, War preparation, Siberia, NATO"
1653641456-2202,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,The IMF has launched the “Ost” plan in Ukraine,https://euvsdisinfo.eu/report/the-imf-has-launched-the-ost-plan-in-ukraine,Disinfo: The IMF has launched the “Ost” plan in Ukraine,DATE OF PUBLICATION: 01/06/2020,"Keywords: slavery, Ukrainian disintegration, Sovereignty, IMF, Adolf Hitler, Nazi/Fascist"
1653641338-2162,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,Ukraine does not want Donbas,https://euvsdisinfo.eu/report/ukraine-does-not-want-to-return-donbas,Disinfo: Ukraine does not want Donbas,DATE OF PUBLICATION: 20/05/2020,"Keywords: Ukraine, Eastern Ukraine, Abandoned Ukraine, Crimea, Donbas, War in Ukraine"
1653641344-2164,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,The US imposed an agreement on Ukraine to establish military biological laboratories there,https://euvsdisinfo.eu/report/the-united-states-imposed-an-agreement-on-ukraine-to-establish-military-biological-laboratories-on-its-territory,Disinfo: The US imposed an agreement on Ukraine to establish military biological laboratories there,DATE OF PUBLICATION: 20/05/2020,"Keywords: Lugar Laboratory, laboratory, Biological weapons"
1653641448-2199,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,The US is ready to help return Crimea to Ukraine or turn it into a nuclear desert,https://euvsdisinfo.eu/report/the-us-is-ready-to-help-return-crimea-to-ukraine-or-turn-it-into-a-nuclear-desert,Disinfo: The US is ready to help return Crimea to Ukraine or turn it into a nuclear desert,DATE OF PUBLICATION: 01/06/2020,"Keywords: illegal annexation, Nuclear issues, Puppets, Crimea"
1653641506-2219,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,NATO is an aggressive coronavirus of capitalism,https://euvsdisinfo.eu/report/nato-is-an-aggressive-coronavirus-of-capitalism-us-and-ukrainian-fascists-are-in-war-against-russia,Disinfo: NATO is an aggressive coronavirus of capitalism,DATE OF PUBLICATION: 06/06/2020,"Keywords: coronavirus, Union State of Belarus and Russia, Anti-Russian, EU/NATO enlargement, Puppets, NATO, War in Ukraine, Nazi/Fascist"
1653641384-2177,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,Demonstrators want to continue the war in Donbas,https://euvsdisinfo.eu/report/demonstrators-want-to-continue-the-war-in-donbas,Disinfo: Demonstrators want to continue the war in Donbas,DATE OF PUBLICATION: 25/05/2020,"Keywords: Volodymyr Zelensky, Donbas, War in Ukraine, Nazi/Fascist"
1653641410-2186,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=1900,Pentagon controls the work of 15 bacteriological laboratories in Ukraine,https://euvsdisinfo.eu/report/pentagon-controls-the-work-of-15-bacteriological-laboratories-in-ukraine,Disinfo: Pentagon controls the work of 15 bacteriological laboratories in Ukraine,DATE OF PUBLICATION: 28/05/2020,"Keywords: laboratory, Biological weapons"
